date,phc_id,state,medicine_name,weather_condition,temperature_c,local_festival,patient_footfall,daily_consumption_rate,stock_on_hand,predicted_days_to_stockout,critical_deficit_flag,nearest_hub_surplus,hub_distance_km
2023-01-05,PHC_033,Karnataka,Ceftriaxone 1g (Antibiotic),Clear,40.3,Holi,111,21,219,10.4,0,909,15.9
2023-01-05,PHC_033,Karnataka,Paracetamol 500mg (Antipyretic),Heatwave,37.6,Diwali,111,25,475,19.0,0,303,67.1
2023-01-05,PHC_035,Gujarat,Paracetamol 500mg (Antipyretic),High Humidity,24.7,Local Fair,119,39,30,0.8,1,642,11.3
2023-01-05,PHC_036,Tamil Nadu,Rabies Immunoglobulin (ARV),Clear,44.5,Diwali,155,38,101,2.7,1,914,57.8
2023-01-05,PHC_036,Tamil Nadu,ORS Packets,Clear,31.2,Kumbh Mela,52,16,367,22.9,0,265,19.1
2023-01-05,PHC_037,Rajasthan,Rabies Immunoglobulin (ARV),High Humidity,43.1,Diwali,96,20,204,10.2,0,556,21.5
2023-01-05,PHC_039,Assam,Oxytocin 10 IU (Maternal),High Humidity,31.1,Local Fair,109,26,219,8.4,0,636,47.5
2023-01-05,PHC_039,Assam,ORS Packets,Monsoon/Heavy Rain,38.0,None,188,68,2,0.0,1,293,36.1
2023-01-05,PHC_039,Assam,Ceftriaxone 1g (Antibiotic),Heatwave,25.5,Kumbh Mela,65,7,103,14.7,0,105,67.8
2023-01-05,PHC_039,Assam,Snake Venom Antiserum,Heatwave,23.5,None,107,34,68,2.0,1,41,13.1
2023-01-05,PHC_039,Assam,Amoxicillin 500mg (Antibiotic),Clear,27.1,None,69,13,118,9.1,0,963,26.6
2023-01-05,PHC_039,Assam,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,24.7,Diwali,230,59,283,4.8,1,295,75.1
2023-01-05,PHC_039,Assam,ORS Packets,Heatwave,22.5,None,78,30,463,15.4,0,395,58.3
2023-01-05,PHC_040,Bihar,ORS Packets,Clear,34.1,Local Fair,146,26,39,1.5,1,524,53.9
2023-01-05,PHC_040,Bihar,Paracetamol 500mg (Antipyretic),High Humidity,35.4,Holi,119,46,149,3.2,1,13,69.3
2023-01-05,PHC_041,Maharashtra,Snake Venom Antiserum,Heatwave,22.0,None,141,52,449,8.6,0,188,22.4
2023-01-05,PHC_042,Rajasthan,Ceftriaxone 1g (Antibiotic),High Humidity,27.8,None,73,26,138,5.3,0,565,56.9
2023-01-05,PHC_043,Uttar Pradesh,Paracetamol 500mg (Antipyretic),Heatwave,22.4,Diwali,114,30,179,6.0,0,224,70.4
2023-01-05,PHC_045,Maharashtra,Paracetamol 500mg (Antipyretic),High Humidity,41.0,None,77,8,404,50.5,0,93,63.6
2023-01-05,PHC_045,Maharashtra,Ceftriaxone 1g (Antibiotic),Clear,42.0,Holi,74,19,241,12.7,0,634,75.6
2023-01-05,PHC_045,Maharashtra,Amoxicillin 500mg (Antibiotic),Clear,32.4,Kumbh Mela,140,37,46,1.2,1,865,79.5
2023-01-05,PHC_047,Bihar,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,33.9,Diwali,175,18,151,8.4,0,376,14.9
2023-01-05,PHC_049,Rajasthan,Snake Venom Antiserum,Monsoon/Heavy Rain,26.3,None,83,15,115,7.7,0,802,44.1
2023-01-06,PHC_001,Tamil Nadu,ORS Packets,Clear,35.8,Local Fair,138,45,178,4.0,1,583,55.0
2023-01-06,PHC_001,Tamil Nadu,ORS Packets,Clear,25.1,None,86,27,52,1.9,1,973,67.7
2023-01-06,PHC_001,Tamil Nadu,Snake Venom Antiserum,Clear,28.7,None,43,8,266,33.2,0,283,29.4
2023-01-06,PHC_003,Uttar Pradesh,Oxytocin 10 IU (Maternal),Heatwave,34.0,Diwali,181,28,476,17.0,0,319,35.2
2023-01-06,PHC_003,Uttar Pradesh,Snake Venom Antiserum,Heatwave,35.4,Holi,136,50,368,7.4,0,880,57.5
2023-01-06,PHC_005,Tamil Nadu,Amoxicillin 500mg (Antibiotic),High Humidity,35.3,Kumbh Mela,114,33,31,0.9,1,734,66.4
2023-01-06,PHC_005,Tamil Nadu,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,26.7,None,134,17,433,25.5,0,534,17.6
2023-01-06,PHC_005,Tamil Nadu,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,35.6,Holi,112,40,334,8.3,0,954,70.9
2023-01-06,PHC_009,Gujarat,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,31.8,Diwali,135,35,11,0.3,1,681,54.9
2023-01-06,PHC_010,Tamil Nadu,Ceftriaxone 1g (Antibiotic),Clear,25.7,None,90,24,216,9.0,0,455,69.1
2023-01-06,PHC_011,Uttar Pradesh,Oxytocin 10 IU (Maternal),Heatwave,25.4,Kumbh Mela,118,17,161,9.5,0,254,61.2
2023-01-06,PHC_011,Uttar Pradesh,ORS Packets,High Humidity,32.8,Holi,103,10,494,49.4,0,647,60.3
2023-01-06,PHC_012,Bihar,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,41.5,None,178,45,494,11.0,0,699,27.8
2023-01-06,PHC_015,Uttar Pradesh,Ceftriaxone 1g (Antibiotic),Heatwave,28.9,Holi,94,22,412,18.7,0,490,72.3
2023-01-06,PHC_017,Maharashtra,ORS Packets,High Humidity,41.8,Kumbh Mela,122,37,286,7.7,0,16,21.0
2023-01-06,PHC_020,Tamil Nadu,ORS Packets,Heatwave,32.3,Holi,179,40,321,8.0,0,966,47.4
2023-01-06,PHC_026,Karnataka,Snake Venom Antiserum,High Humidity,32.0,None,114,37,85,2.3,1,549,39.1
2023-01-06,PHC_026,Karnataka,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,24.3,Local Fair,103,39,448,11.5,0,323,31.4
2023-01-06,PHC_027,Karnataka,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,32.4,Holi,190,61,204,3.3,1,675,67.2
2023-01-06,PHC_029,Karnataka,Amoxicillin 500mg (Antibiotic),Heatwave,28.0,Kumbh Mela,172,29,201,6.9,0,733,13.2
2023-01-06,PHC_029,Karnataka,Snake Venom Antiserum,Monsoon/Heavy Rain,38.2,Diwali,116,24,228,9.5,0,132,56.8
2023-01-06,PHC_031,Bihar,Rabies Immunoglobulin (ARV),High Humidity,42.2,None,136,41,416,10.1,0,327,21.1
2023-01-06,PHC_031,Bihar,ORS Packets,High Humidity,28.0,Kumbh Mela,98,33,17,0.5,1,118,75.4
2023-01-06,PHC_037,Rajasthan,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,23.2,Diwali,183,45,396,8.8,0,985,34.7
2023-01-06,PHC_037,Rajasthan,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,33.2,Holi,146,40,133,3.3,1,61,60.4
2023-01-06,PHC_038,Rajasthan,Rabies Immunoglobulin (ARV),High Humidity,44.8,Kumbh Mela,138,37,254,6.9,0,318,66.4
2023-01-06,PHC_038,Rajasthan,Snake Venom Antiserum,Clear,33.9,Diwali,100,19,4,0.2,1,116,28.5
2023-01-06,PHC_040,Bihar,Amoxicillin 500mg (Antibiotic),Heatwave,38.3,Holi,111,37,70,1.9,1,653,10.9
2023-01-06,PHC_040,Bihar,Paracetamol 500mg (Antipyretic),Clear,29.1,Kumbh Mela,87,26,313,12.0,0,242,54.8
2023-01-06,PHC_040,Bihar,ORS Packets,Heatwave,33.1,Holi,163,48,164,3.4,1,498,14.8
2023-01-06,PHC_041,Maharashtra,Snake Venom Antiserum,Heatwave,40.4,Holi,113,26,296,11.4,0,318,65.8
2023-01-06,PHC_042,Rajasthan,ORS Packets,Monsoon/Heavy Rain,44.2,Local Fair,183,55,134,2.4,1,202,41.4
2023-01-06,PHC_043,Uttar Pradesh,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,29.5,Holi,180,70,238,3.4,1,569,76.2
2023-01-06,PHC_043,Uttar Pradesh,Paracetamol 500mg (Antipyretic),Heatwave,44.6,Kumbh Mela,169,59,145,2.5,1,10,22.4
2023-01-06,PHC_043,Uttar Pradesh,Rabies Immunoglobulin (ARV),High Humidity,26.9,Diwali,170,32,82,2.6,1,940,10.5
2023-01-06,PHC_044,Uttar Pradesh,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,35.4,None,170,56,93,1.7,1,347,37.3
2023-01-06,PHC_046,Assam,Oxytocin 10 IU (Maternal),Clear,32.9,Kumbh Mela,72,14,356,25.4,0,942,14.8
2023-01-06,PHC_046,Assam,Amoxicillin 500mg (Antibiotic),Clear,24.9,Holi,179,30,188,6.3,0,324,45.3
2023-01-06,PHC_047,Bihar,Amoxicillin 500mg (Antibiotic),Heatwave,27.8,Local Fair,146,31,237,7.6,0,239,54.4
2023-01-07,PHC_001,Tamil Nadu,Rabies Immunoglobulin (ARV),Heatwave,37.2,Kumbh Mela,157,46,93,2.0,1,557,72.3
2023-01-07,PHC_009,Gujarat,Snake Venom Antiserum,Monsoon/Heavy Rain,30.6,None,159,30,323,10.8,0,408,72.5
2023-01-07,PHC_009,Gujarat,Ceftriaxone 1g (Antibiotic),Heatwave,38.9,Local Fair,141,51,434,8.5,0,793,33.4
2023-01-07,PHC_014,Bihar,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,35.2,None,204,40,65,1.6,1,632,50.0
2023-01-07,PHC_016,Bihar,Snake Venom Antiserum,Monsoon/Heavy Rain,39.0,Diwali,235,83,2,0.0,1,579,75.6
2023-01-07,PHC_016,Bihar,Oxytocin 10 IU (Maternal),Clear,42.6,Kumbh Mela,103,41,332,8.1,0,182,29.8
2023-01-07,PHC_016,Bihar,Amoxicillin 500mg (Antibiotic),Heatwave,38.1,Kumbh Mela,118,33,373,11.3,0,419,63.5
2023-01-07,PHC_017,Maharashtra,Rabies Immunoglobulin (ARV),Clear,25.2,Diwali,140,26,125,4.8,1,52,40.6
2023-01-07,PHC_017,Maharashtra,Amoxicillin 500mg (Antibiotic),Clear,26.7,Holi,178,28,209,7.5,0,983,21.9
2023-01-07,PHC_017,Maharashtra,Amoxicillin 500mg (Antibiotic),High Humidity,44.1,Local Fair,117,20,439,21.9,0,766,75.7
2023-01-07,PHC_020,Tamil Nadu,Oxytocin 10 IU (Maternal),Clear,28.4,Diwali,154,23,107,4.7,1,899,72.9
2023-01-07,PHC_022,Tamil Nadu,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,39.8,Kumbh Mela,215,60,313,5.2,0,409,23.9
2023-01-07,PHC_022,Tamil Nadu,ORS Packets,Heatwave,25.1,Holi,91,19,157,8.3,0,703,72.5
2023-01-07,PHC_022,Tamil Nadu,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,24.0,Kumbh Mela,90,21,491,23.4,0,813,45.3
2023-01-07,PHC_023,Rajasthan,Rabies Immunoglobulin (ARV),Heatwave,29.2,Kumbh Mela,101,17,354,20.8,0,485,38.5
2023-01-07,PHC_024,Maharashtra,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,34.3,Diwali,142,39,280,7.2,0,300,16.7
2023-01-07,PHC_025,Gujarat,Rabies Immunoglobulin (ARV),Clear,45.0,Local Fair,88,26,404,15.5,0,667,70.7
2023-01-07,PHC_026,Karnataka,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,34.1,Kumbh Mela,117,44,494,11.2,0,496,69.4
2023-01-07,PHC_026,Karnataka,ORS Packets,Monsoon/Heavy Rain,34.7,Local Fair,166,24,218,9.1,0,311,69.4
2023-01-07,PHC_026,Karnataka,Amoxicillin 500mg (Antibiotic),Heatwave,31.5,Local Fair,115,44,34,0.8,1,422,45.8
2023-01-07,PHC_026,Karnataka,Snake Venom Antiserum,Heatwave,40.2,Holi,87,29,55,1.9,1,633,61.7
2023-01-07,PHC_029,Karnataka,Oxytocin 10 IU (Maternal),Clear,26.9,None,66,23,447,19.4,0,967,12.7
2023-01-07,PHC_031,Bihar,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,22.6,Holi,145,42,1,0.0,1,788,16.2
2023-01-07,PHC_033,Karnataka,Ceftriaxone 1g (Antibiotic),Heatwave,24.7,Diwali,75,11,273,24.8,0,119,19.1
2023-01-07,PHC_034,Uttar Pradesh,Oxytocin 10 IU (Maternal),High Humidity,37.8,Diwali,103,25,251,10.0,0,509,12.1
2023-01-07,PHC_035,Gujarat,ORS Packets,High Humidity,43.2,Kumbh Mela,95,22,149,6.8,0,86,54.2
2023-01-07,PHC_036,Tamil Nadu,ORS Packets,Clear,43.3,Local Fair,151,26,104,4.0,1,512,57.9
2023-01-07,PHC_037,Rajasthan,Ceftriaxone 1g (Antibiotic),Heatwave,33.1,Kumbh Mela,108,36,349,9.7,0,711,28.2
2023-01-07,PHC_038,Rajasthan,Ceftriaxone 1g (Antibiotic),Heatwave,33.3,Kumbh Mela,64,16,176,11.0,0,784,51.4
2023-01-07,PHC_038,Rajasthan,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,42.8,Holi,206,57,367,6.4,0,559,13.3
2023-01-07,PHC_040,Bihar,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,36.7,None,137,49,426,8.7,0,320,15.7
2023-01-07,PHC_040,Bihar,Rabies Immunoglobulin (ARV),Heatwave,26.9,Holi,173,53,110,2.1,1,373,22.8
2023-01-07,PHC_042,Rajasthan,Paracetamol 500mg (Antipyretic),Heatwave,24.0,None,127,46,390,8.5,0,977,49.5
2023-01-07,PHC_043,Uttar Pradesh,ORS Packets,Clear,30.3,Local Fair,161,57,345,6.1,0,307,77.9
2023-01-07,PHC_044,Uttar Pradesh,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,28.7,Local Fair,149,37,349,9.4,0,506,12.2
2023-01-07,PHC_045,Maharashtra,ORS Packets,Heatwave,38.1,Holi,108,37,405,10.9,0,877,72.4
2023-01-07,PHC_048,Maharashtra,ORS Packets,Clear,28.4,Kumbh Mela,98,32,145,4.5,1,963,15.5
2023-01-07,PHC_048,Maharashtra,Amoxicillin 500mg (Antibiotic),Clear,22.1,Kumbh Mela,102,34,144,4.2,1,217,52.2
2023-01-08,PHC_002,Karnataka,Snake Venom Antiserum,Monsoon/Heavy Rain,30.8,None,127,31,395,12.7,0,395,70.8
2023-01-08,PHC_002,Karnataka,Rabies Immunoglobulin (ARV),High Humidity,25.8,Diwali,174,59,217,3.7,1,438,13.0
2023-01-08,PHC_003,Uttar Pradesh,Amoxicillin 500mg (Antibiotic),High Humidity,31.7,Diwali,144,41,52,1.3,1,765,16.3
2023-01-08,PHC_004,Karnataka,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,26.4,Kumbh Mela,160,24,439,18.3,0,552,73.4
2023-01-08,PHC_005,Tamil Nadu,Rabies Immunoglobulin (ARV),Heatwave,25.1,Local Fair,176,67,231,3.4,1,793,45.0
2023-01-08,PHC_007,Karnataka,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,33.0,Holi,125,44,70,1.6,1,527,43.9
2023-01-08,PHC_008,Gujarat,Ceftriaxone 1g (Antibiotic),Heatwave,28.9,Holi,174,62,404,6.5,0,769,57.7
2023-01-08,PHC_009,Gujarat,Ceftriaxone 1g (Antibiotic),High Humidity,23.2,None,119,25,376,15.0,0,857,63.4
2023-01-08,PHC_009,Gujarat,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,22.3,Kumbh Mela,219,49,472,9.6,0,437,23.0
2023-01-08,PHC_010,Tamil Nadu,Snake Venom Antiserum,Heatwave,36.2,Holi,91,30,35,1.2,1,757,75.5
2023-01-08,PHC_010,Tamil Nadu,Snake Venom Antiserum,High Humidity,36.7,None,121,38,336,8.8,0,596,46.5
2023-01-08,PHC_012,Bihar,Paracetamol 500mg (Antipyretic),Heatwave,30.5,Diwali,179,23,486,21.1,0,689,16.3
2023-01-08,PHC_014,Bihar,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,33.2,Holi,187,19,47,2.5,1,110,44.8
2023-01-08,PHC_019,Maharashtra,ORS Packets,Monsoon/Heavy Rain,27.5,Kumbh Mela,201,43,500,11.6,0,111,36.3
2023-01-08,PHC_019,Maharashtra,Oxytocin 10 IU (Maternal),Heatwave,40.1,Local Fair,71,18,370,20.6,0,866,62.0
2023-01-08,PHC_019,Maharashtra,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,40.4,None,119,20,198,9.9,0,338,51.7
2023-01-08,PHC_023,Rajasthan,Amoxicillin 500mg (Antibiotic),Heatwave,43.4,None,82,19,35,1.8,1,437,25.4
2023-01-08,PHC_024,Maharashtra,ORS Packets,High Humidity,33.5,None,132,33,447,13.5,0,562,28.2
2023-01-08,PHC_025,Gujarat,ORS Packets,High Humidity,31.0,Holi,83,19,134,7.1,0,828,62.5
2023-01-08,PHC_026,Karnataka,ORS Packets,Clear,37.2,Holi,65,19,205,10.8,0,208,77.1
2023-01-08,PHC_026,Karnataka,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,31.3,Kumbh Mela,153,52,409,7.9,0,994,14.4
2023-01-08,PHC_027,Karnataka,Paracetamol 500mg (Antipyretic),Clear,22.5,None,126,16,273,17.1,0,952,49.2
2023-01-08,PHC_028,Gujarat,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,28.1,Local Fair,189,39,360,9.2,0,265,13.1
2023-01-08,PHC_028,Gujarat,Snake Venom Antiserum,Clear,27.1,Diwali,126,48,199,4.1,1,234,53.4
2023-01-08,PHC_029,Karnataka,Paracetamol 500mg (Antipyretic),Heatwave,44.0,Holi,105,38,390,10.3,0,311,49.3
2023-01-08,PHC_029,Karnataka,Oxytocin 10 IU (Maternal),Heatwave,27.4,Holi,136,23,302,13.1,0,784,61.0
2023-01-08,PHC_030,Uttar Pradesh,Ceftriaxone 1g (Antibiotic),Clear,29.8,Diwali,109,21,45,2.1,1,298,36.8
2023-01-08,PHC_032,Rajasthan,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,23.3,Local Fair,195,28,50,1.8,1,556,31.0
2023-01-08,PHC_032,Rajasthan,Rabies Immunoglobulin (ARV),Heatwave,28.0,None,142,27,330,12.2,0,25,51.2
2023-01-08,PHC_035,Gujarat,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,29.7,Local Fair,158,46,299,6.5,0,657,77.8
2023-01-08,PHC_037,Rajasthan,Snake Venom Antiserum,High Humidity,26.9,Local Fair,94,24,291,12.1,0,425,75.7
2023-01-08,PHC_038,Rajasthan,ORS Packets,Monsoon/Heavy Rain,33.3,None,116,17,178,10.5,0,366,31.2
2023-01-08,PHC_041,Maharashtra,Paracetamol 500mg (Antipyretic),Clear,26.1,Holi,191,58,262,4.5,1,752,42.6
2023-01-08,PHC_042,Rajasthan,Snake Venom Antiserum,Clear,35.2,None,126,31,122,3.9,1,672,54.1
2023-01-08,PHC_047,Bihar,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,40.5,None,159,18,448,24.9,0,232,59.5
2023-01-08,PHC_050,Maharashtra,Rabies Immunoglobulin (ARV),Heatwave,30.9,Local Fair,139,28,443,15.8,0,22,23.3
2023-01-08,PHC_050,Maharashtra,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,42.5,Kumbh Mela,161,28,155,5.5,0,958,56.3
2023-01-08,PHC_050,Maharashtra,ORS Packets,Clear,37.8,Kumbh Mela,186,38,16,0.4,1,654,39.7
2023-01-08,PHC_050,Maharashtra,Oxytocin 10 IU (Maternal),Clear,43.5,Local Fair,72,16,46,2.9,1,369,42.3
2023-01-09,PHC_001,Tamil Nadu,Snake Venom Antiserum,High Humidity,27.1,Holi,83,18,230,12.8,0,727,23.8
2023-01-09,PHC_002,Karnataka,Snake Venom Antiserum,Clear,39.1,None,135,31,214,6.9,0,190,23.3
2023-01-09,PHC_003,Uttar Pradesh,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,40.0,Holi,174,51,75,1.5,1,737,36.1
2023-01-09,PHC_004,Karnataka,ORS Packets,Monsoon/Heavy Rain,25.5,Holi,135,25,238,9.5,0,374,14.6
2023-01-09,PHC_005,Tamil Nadu,Snake Venom Antiserum,High Humidity,24.1,Diwali,142,31,360,11.6,0,449,17.0
2023-01-09,PHC_007,Karnataka,Paracetamol 500mg (Antipyretic),Clear,30.9,Kumbh Mela,138,14,496,35.4,0,499,66.9
2023-01-09,PHC_007,Karnataka,ORS Packets,Monsoon/Heavy Rain,42.2,Local Fair,177,37,260,7.0,0,35,20.1
2023-01-09,PHC_008,Gujarat,Paracetamol 500mg (Antipyretic),Clear,29.2,Holi,104,23,411,17.9,0,113,55.8
2023-01-09,PHC_008,Gujarat,Snake Venom Antiserum,High Humidity,23.6,Local Fair,130,51,475,9.3,0,511,50.3
2023-01-09,PHC_013,Bihar,Amoxicillin 500mg (Antibiotic),High Humidity,23.6,Local Fair,114,26,40,1.5,1,380,66.2
2023-01-09,PHC_016,Bihar,Rabies Immunoglobulin (ARV),Clear,23.5,Holi,150,15,75,5.0,0,527,37.7
2023-01-09,PHC_019,Maharashtra,Rabies Immunoglobulin (ARV),High Humidity,39.4,None,36,12,281,23.4,0,40,39.3
2023-01-09,PHC_019,Maharashtra,Paracetamol 500mg (Antipyretic),Heatwave,37.1,None,41,4,416,104.0,0,831,61.7
2023-01-09,PHC_019,Maharashtra,Paracetamol 500mg (Antipyretic),Heatwave,43.2,Kumbh Mela,98,33,285,8.6,0,815,28.6
2023-01-09,PHC_020,Tamil Nadu,Oxytocin 10 IU (Maternal),High Humidity,34.7,Diwali,61,13,80,6.2,0,644,29.2
2023-01-09,PHC_023,Rajasthan,Rabies Immunoglobulin (ARV),Heatwave,35.5,Diwali,160,63,60,1.0,1,66,49.5
2023-01-09,PHC_024,Maharashtra,Rabies Immunoglobulin (ARV),Monsoon/Heavy Rain,35.3,Diwali,112,14,277,19.8,0,836,18.2
2023-01-09,PHC_024,Maharashtra,Oxytocin 10 IU (Maternal),High Humidity,34.4,Local Fair,147,54,440,8.1,0,531,26.2
2023-01-09,PHC_025,Gujarat,ORS Packets,Heatwave,35.8,Holi,124,15,495,33.0,0,424,13.1
2023-01-09,PHC_026,Karnataka,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,37.0,Kumbh Mela,195,21,209,10.0,0,781,20.4
2023-01-09,PHC_027,Karnataka,Paracetamol 500mg (Antipyretic),High Humidity,40.6,Holi,79,22,268,12.2,0,738,45.2
2023-01-09,PHC_028,Gujarat,Snake Venom Antiserum,High Humidity,32.5,None,31,9,84,9.3,0,824,34.6
2023-01-09,PHC_028,Gujarat,Oxytocin 10 IU (Maternal),High Humidity,44.7,Diwali,103,33,235,7.1,0,72,52.6
2023-01-09,PHC_030,Uttar Pradesh,Rabies Immunoglobulin (ARV),Heatwave,26.3,None,115,22,397,18.0,0,992,27.5
2023-01-09,PHC_031,Bihar,Rabies Immunoglobulin (ARV),Clear,40.8,Diwali,114,18,335,18.6,0,905,28.6
2023-01-09,PHC_032,Rajasthan,Ceftriaxone 1g (Antibiotic),Monsoon/Heavy Rain,30.2,Holi,231,41,56,1.4,1,616,34.7
2023-01-09,PHC_032,Rajasthan,Rabies Immunoglobulin (ARV),Heatwave,43.4,Local Fair,174,65,340,5.2,0,999,13.3
2023-01-09,PHC_033,Karnataka,ORS Packets,High Humidity,36.4,Holi,67,9,47,5.2,0,276,57.0
2023-01-09,PHC_033,Karnataka,Oxytocin 10 IU (Maternal),Clear,35.4,None,49,16,330,20.6,0,445,10.4
2023-01-09,PHC_034,Uttar Pradesh,Rabies Immunoglobulin (ARV),High Humidity,42.3,Local Fair,164,20,148,7.4,0,193,36.6
2023-01-09,PHC_036,Tamil Nadu,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,24.5,Local Fair,128,23,234,10.2,0,617,50.1
2023-01-09,PHC_037,Rajasthan,Paracetamol 500mg (Antipyretic),Heatwave,35.7,Local Fair,191,73,280,3.8,1,556,58.9
2023-01-09,PHC_037,Rajasthan,Oxytocin 10 IU (Maternal),High Humidity,31.6,Local Fair,88,25,203,8.1,0,500,22.1
2023-01-09,PHC_037,Rajasthan,Amoxicillin 500mg (Antibiotic),High Humidity,42.4,Local Fair,155,59,460,7.8,0,798,24.8
2023-01-09,PHC_042,Rajasthan,Oxytocin 10 IU (Maternal),High Humidity,24.7,Holi,64,9,380,42.2,0,926,23.2
2023-01-09,PHC_042,Rajasthan,Amoxicillin 500mg (Antibiotic),Clear,33.8,None,68,13,191,14.7,0,63,62.9
2023-01-09,PHC_043,Uttar Pradesh,Snake Venom Antiserum,High Humidity,35.7,None,53,8,365,45.6,0,870,27.0
2023-01-09,PHC_047,Bihar,Oxytocin 10 IU (Maternal),High Humidity,31.4,Diwali,122,19,117,6.2,0,506,72.5
2023-01-09,PHC_048,Maharashtra,Paracetamol 500mg (Antipyretic),Clear,22.6,Kumbh Mela,150,43,115,2.7,1,916,78.5
2023-01-09,PHC_048,Maharashtra,ORS Packets,High Humidity,44.6,None,114,40,155,3.9,1,338,47.9
2023-01-10,PHC_002,Karnataka,Oxytocin 10 IU (Maternal),Clear,42.9,Diwali,124,33,171,5.2,0,447,14.8
2023-01-10,PHC_003,Uttar Pradesh,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,30.7,Kumbh Mela,110,40,12,0.3,1,710,26.8
2023-01-10,PHC_004,Karnataka,Amoxicillin 500mg (Antibiotic),Heatwave,45.0,Diwali,134,47,393,8.4,0,918,50.1
2023-01-10,PHC_005,Tamil Nadu,Rabies Immunoglobulin (ARV),Heatwave,27.5,Diwali,133,44,99,2.2,1,239,57.7
2023-01-10,PHC_005,Tamil Nadu,Amoxicillin 500mg (Antibiotic),Monsoon/Heavy Rain,27.1,Kumbh Mela,172,62,309,5.0,1,455,48.2
2023-01-10,PHC_006,Gujarat,Paracetamol 500mg (Antipyretic),Clear,44.3,None,61,13,95,7.3,0,871,58.2
2023-01-10,PHC_007,Karnataka,Paracetamol 500mg (Antipyretic),Monsoon/Heavy Rain,42.7,Diwali,181,50,485,9.7,0,776,78.3
2023-01-10,PHC_007,Karnataka,ORS Packets,Heatwave,28.5,Holi,113,24,277,11.5,0,55,34.5
2023-01-10,PHC_009,Gujarat,Rabies Immunoglobulin (ARV),Clear,30.7,Diwali,72,24,345,14.4,0,864,53.5
2023-01-10,PHC_009,Gujarat,Oxytocin 10 IU (Maternal),High Humidity,31.8,None,80,9,138,15.3,0,248,15.0
2023-01-10,PHC_009,Gujarat,ORS Packets,Clear,29.0,Kumbh Mela,160,33,126,3.8,1,189,40.6
2023-01-10,PHC_011,Uttar Pradesh,Paracetamol 500mg (Antipyretic),Clear,31.0,Diwali,144,51,161,3.2,1,638,18.5
2023-01-10,PHC_013,Bihar,Paracetamol 500mg (Antipyretic),Heatwave,38.9,Local Fair,157,26,459,17.7,0,621,78.8
2023-01-10,PHC_014,Bihar,ORS Packets,Monsoon/Heavy Rain,38.9,Diwali,197,35,204,5.8,0,1,54.0
2023-01-10,PHC_016,Bihar,Oxytocin 10 IU (Maternal),Monsoon/Heavy Rain,25.7,Holi,123,32,447,14.0,0,536,57.6
2023-01-10,PHC_017,Maharashtra,Amoxicillin 500mg (Antibiotic),High Humidity,36.4,Holi,189,54,183,3.4,1,660,56.2
2023-01-10,PHC_017,Maharashtra,Rabies Immunoglobulin (ARV),Heatwave,43.5,None,133,33,63,1.9,1,528,51.4
2023-01-10,PHC_018,Rajasthan,Amoxicillin 500mg (Antibiotic),High Humidity,27.3,None,111,15,214,14.3,0,474,10.0
2023-01-10,PHC_018,Rajasthan,Oxytocin 10 IU (Maternal),Clear,44.8,Kumbh Mela,142,55,434,7.9,0,637,23.2
